,tac0,tac1,tac2,tac3,sigma0,sigma1,sigma2,sigma3
213,0.26572955,0.30404383,0.30144018,0.2750522,1.0257015,0.9146873,1.0291541,1.0324247
214,0.23440376,0.1922197,0.19835848,0.26647162,1.1446936,1.1085906,1.1291838,1.2100699
215,0.26464963,0.18855882,0.24192196,0.317821,0.8775109,0.743091,0.90269905,0.8823237
216,0.28726804,0.3499846,0.27980733,0.30304796,0.88655823,0.971371,0.8012386,0.8947623
217,0.46062618,0.383969,0.37762153,0.3515004,1.0706297,1.0663882,1.068881,1.1135482
218,0.31827614,0.4006251,0.35467798,0.40134972,1.0765786,1.022343,1.1216362,1.1767902
219,0.23005313,0.18801332,0.19224387,0.14028397,0.8961598,0.9569569,1.0506532,1.0112993
220,0.28363532,0.35927513,0.28724706,0.426883,1.1524268,1.1967039,1.2428449,1.3283504
221,0.4581647,0.36446843,0.30400103,0.26981097,1.1234126,1.1864167,1.09322,1.0930992
222,0.19758785,0.18733609,0.16460681,0.15900218,0.8311208,0.712189,0.733946,0.8395939
223,0.18864655,0.23736405,0.19875228,0.20009184,0.78591883,0.69950956,0.80721503,0.8777086
224,0.268762,0.23943812,0.29274434,0.2697671,0.9444374,1.0714285,0.97166264,0.99300945
225,0.2258535,0.23535118,0.15664862,0.31825957,1.0928804,1.1500788,1.0855894,1.1017821
226,0.38242233,0.31036973,0.30581355,0.37123162,0.9069313,0.8510269,0.8574773,0.9659198
227,0.29258466,0.3965937,0.27649343,0.2552722,0.90727806,1.0064771,1.0522751,1.0164233
228,0.42329276,0.21766818,0.38912582,0.37987745,1.0084319,1.1449875,0.9740159,1.052899
229,0.0639236,0.067201495,0.073862255,0.07878584,0.93113106,0.8739692,0.8859964,0.96795213
230,0.32665104,0.30151805,0.24145114,0.27172828,1.0956352,1.1356821,1.0348024,1.2217736
231,0.21673298,0.28218544,0.31869102,0.24949527,0.93535835,0.8025466,0.8780486,0.87820816
232,0.23043942,0.3025359,0.21073693,0.26775154,1.1707834,1.0855192,1.224957,1.2535291
233,0.31787515,0.39156115,0.31810606,0.30002254,1.403506,1.3957201,1.4299868,1.4476084
234,0.41474605,0.81253195,0.36763763,0.46735263,1.2028706,1.01433,1.1008723,1.1021246
235,0.3272804,0.2830454,0.20826492,0.3250062,1.264078,1.1119528,1.1339836,1.2874572
236,0.16484517,0.10190904,0.14061257,0.107706815,1.0856881,1.062875,0.9728409,1.1269871
237,0.390799,0.34560627,0.45281628,0.38812155,1.1151981,0.98297065,1.1063285,1.19713
238,0.40268195,0.3041333,0.28516048,0.27115422,0.95248884,0.9748083,0.9145748,1.1014994
239,0.2569487,0.38197374,0.25842243,0.20487726,1.1512477,1.0790578,1.0175267,1.1302617
240,0.23916423,0.17736161,0.19268245,0.2141794,0.9972153,1.113105,0.9859531,1.0480567
241,0.37442744,0.41886795,0.4318297,0.47746736,1.0619897,1.1599829,1.2330323,1.1809686
242,0.34983373,0.37285483,0.34670913,0.21724212,1.1261945,1.0772816,1.0880363,1.2291255
243,0.22168314,0.27464664,0.19332695,0.22178024,1.0690671,1.0345137,0.9663512,1.0310912
244,0.29888594,0.2722059,0.30138123,0.32086965,1.0281831,1.1493223,1.171383,1.1433392
245,0.31270635,0.35559118,0.2517531,0.32849467,0.9741174,0.9684837,0.9281511,0.9999788
246,0.3593198,0.5521113,0.5410973,0.6042819,1.3477937,1.2861507,1.4671373,1.3053732
247,0.16409385,0.16015112,0.21288049,0.16053855,1.1036497,0.95977634,1.0646116,1.0559537
248,0.24136806,0.2139175,0.18398261,0.19906044,0.96645254,0.8190467,0.8309843,0.89379543
249,0.21047944,0.23792192,0.23187992,0.23031382,1.1856467,1.2464428,1.2856055,1.2676924
250,0.33413792,0.4364984,0.3738376,0.25276363,1.0806974,1.0033619,1.207734,1.1768509
251,0.28801465,0.17385507,0.25672913,0.23976111,0.87669563,0.8323706,0.87137175,0.9786845
252,0.15449262,0.14620769,0.12443578,0.19768876,1.0326781,1.0554758,1.1093717,1.196303
253,0.40944946,0.34864867,0.35239768,0.4411831,1.2826358,1.1689072,1.2192489,1.2236787
254,0.2397852,0.6447284,0.10383189,0.29627728,1.3793359,1.519471,1.7284127,1.6246068
255,0.29301178,0.23570043,0.3356874,0.23571727,1.3216187,1.1904712,1.2285246,1.1937883
256,0.2131692,0.21803032,0.21960868,0.16921955,1.2066658,1.1353118,1.16355,1.1787769
257,0.21221542,0.2558142,0.24918997,0.21635354,0.79503053,0.79707044,0.7824205,0.84112656
258,0.22556508,0.14262414,0.14229059,0.1323688,1.5233355,1.5349944,1.5582875,1.5962214
259,0.25638795,0.26668978,0.18913162,0.20186555,1.0729141,1.0422183,1.1738203,0.9550682
260,0.3268715,0.27674675,0.29213452,0.23863101,1.0557885,1.1967942,1.0338604,1.1139784
261,0.4706062,0.41878653,0.38365996,0.42168772,1.2557585,1.1366532,1.1295025,1.1900721
262,0.09853196,0.09261966,0.08289504,0.11281884,1.056232,1.0160776,1.0346344,1.0998436
263,0.25290072,0.28500724,0.25616318,0.27395275,1.2912322,1.2052695,1.3070456,1.3001515
264,0.21133852,0.16722822,0.20216942,0.18098283,1.0171005,1.0055431,1.0131295,1.0753274
265,0.4642985,0.4742899,0.43071628,0.4122162,1.2674904,1.1006691,1.5160016,1.3542631
266,0.4811256,0.3868718,0.47562468,0.42515707,1.2163043,1.1534214,1.2035332,1.1364403
