,tac0,tac1,tac2,tac3,sigma0,sigma1,sigma2,sigma3
62,-1.9563397,-1.451684,-1.3683432,-1.0946192,0.83323747,0.8097293,0.8913739,0.87228835
63,-0.97477263,-0.6456691,-0.3771142,-0.25543728,1.377567,1.332305,1.3457828,1.4079885
64,-2.1201718,-1.5866858,-1.3539684,-1.0165437,0.9517973,0.9457987,0.90547115,0.9536511
65,-1.3952143,-0.8052174,-0.5797187,-0.7811347,1.0436337,1.0326213,1.0470556,1.0148989
66,-2.2050436,-1.7592796,-1.584389,-1.2982688,1.222165,1.1803089,1.1657702,1.2001256
67,-1.6992067,-1.3049126,-1.0904945,-0.9166294,1.9209557,1.9250062,1.8947212,1.8151288
68,-2.2964544,-1.9247432,-1.6428199,-1.5823343,1.0062233,0.85513216,0.95461786,1.0183189
69,-1.5297388,-0.9332755,-0.6999204,-0.66115934,1.0747157,1.0073376,1.0051725,1.064291
70,-3.150628,-2.7368374,-2.450431,-2.3708875,1.2295744,1.2710558,1.2007636,1.2981573
71,-2.1849732,-1.7065023,-1.3603779,-1.3550107,1.243341,1.1724635,1.1231549,1.2180133
72,-1.40386,-0.9476145,-0.9447092,-0.53015393,1.078195,1.097266,1.0411896,1.1728665
73,-1.621733,-0.96800685,-0.7613588,-0.57148826,1.108904,1.1148701,1.201102,1.0967679
74,-1.032722,-0.62714237,-0.26098222,-0.18948314,1.687635,1.5228007,1.54795,1.6140294
75,-1.9004604,-1.5483416,-1.3062384,-1.0152578,1.3521639,1.1396455,1.5378368,1.5194408
76,-1.3113732,-0.7802994,-0.5737231,-0.43888897,1.0993419,1.0254831,1.1717894,1.0836177
77,-2.7658966,-2.3712714,-2.2254097,-2.1750176,1.4007697,1.3224989,1.3864405,1.4767116
78,-1.7043701,-1.3182491,-1.12786,-0.87129,1.1411302,1.1491075,1.1514133,1.1598904
79,-3.5273762,-3.2779994,-3.0176444,-2.8321936,1.2994746,1.2036135,1.0336403,1.135372
80,-1.744391,-1.3567011,-1.0565766,-0.8008318,0.9685988,0.9596826,1.0037471,0.96358985
81,-2.5265937,-2.0461478,-1.8721297,-1.6786859,1.0148519,1.0249977,0.98438185,1.0044334
82,-2.9159257,-2.5196517,-2.3253303,-2.2065253,1.3214039,1.1985991,1.2750056,1.2881358
83,-2.5473962,-1.9967074,-1.9287832,-1.707801,1.0802461,1.2694502,1.1702605,1.1412613
84,-0.86568385,-0.505237,-0.105047025,0.11891768,1.4667624,1.4177684,1.5045449,1.2115318
85,-1.7019455,-0.99048513,-0.6819025,-0.7781398,1.023228,1.049334,1.0645863,1.1381966
86,-0.596573,-0.236262,0.01692875,0.3494088,1.1814152,1.3223914,1.2903149,1.3377609
87,-3.8105175,-3.1709359,-3.1471052,-3.0205653,1.4004858,1.3452884,1.2585735,1.3901392
88,-2.3739238,-1.9860568,-1.8456984,-1.7541692,0.9960703,0.8769942,0.9648229,1.0471652
89,-2.7502189,-2.2470005,-1.8779155,-1.8734161,1.0520157,1.0461644,1.1240821,1.030164
90,-0.7850019,-0.21722613,-0.08822303,0.11909764,1.2653122,1.212134,1.2279346,1.3385521
91,-2.2083297,-1.7757599,-1.579839,-1.2473156,1.1039739,0.936637,1.0512542,1.2769597
92,-2.7457776,-2.391501,-2.3178594,-2.1420152,1.3691015,1.3365632,1.2420313,1.3025628
93,-2.2327526,-1.8489122,-1.673704,-1.5429803,1.1211125,1.1072077,1.1188446,1.3149478
94,-2.8130713,-2.4707918,-2.3033757,-2.0134137,1.3563113,1.2930812,1.3094988,1.4711133
95,-2.2886555,-2.110238,-1.8347532,-1.8645138,1.6131715,1.5674337,1.495306,1.6781017
96,-0.5496337,-0.36734724,-0.19032097,-0.092707284,1.0942228,1.0878286,1.2328509,1.2442529
97,-1.2820411,-0.9053482,-0.68831646,-0.4421953,1.2139224,1.1546988,1.1462185,1.1852616
98,-0.91534364,-0.5900072,-0.3304595,-0.21672048,0.9014137,0.9327176,0.858961,0.949313
99,-1.9309708,-1.7396864,-1.6519303,-1.3880677,0.9787518,0.8142577,0.90335256,0.9464367
100,-1.3198081,-0.9928516,-0.76846033,-0.33160374,0.78469825,0.76589596,0.7740482,0.8669157
101,-2.1611063,-1.9704304,-1.7635828,-1.438701,1.0573317,0.9768674,0.99650055,1.0031852
102,-1.4674447,-1.2065408,-0.89021474,-0.69679135,1.0152162,1.0284294,1.0129806,1.1136758
103,-0.8409675,-0.6784114,-0.4892317,-0.361252,0.9243079,0.9362055,0.8033627,0.9661186
104,-0.17891371,-0.06098456,0.33392465,0.6694994,1.2231468,1.0628287,1.2032769,1.242729
105,-0.83467656,-0.6039345,-0.2797643,-0.016487822,1.0406566,1.0145051,1.1317618,1.0281011
106,-1.2254378,-0.7618388,-0.7308881,-0.51344395,1.49737,1.2500355,1.3495297,1.3911659
107,-1.4353169,-0.9466514,-0.67924863,-0.48125556,0.82579756,0.9061338,0.95478475,0.9947887
108,-1.7451811,-1.4877665,-1.2009906,-0.91616744,0.8888451,0.86968625,1.299931,0.86770403
109,-0.4314285,-0.086727865,-0.061960578,0.12745701,0.8857702,0.83096063,0.92172426,0.93736935
110,-0.4470286,-0.25645667,0.014156966,0.18923025,1.0883379,0.94343007,0.96782804,1.1371533
111,-0.5644002,-0.17596021,-0.08493622,0.3215214,1.3956937,1.2568823,1.3941021,1.5433326
112,-1.0527629,-0.8012344,-0.63266754,-0.49720606,0.88373375,0.8714289,0.9223669,1.1628875
113,-0.4388917,-0.1729875,0.021131545,0.14816107,1.0246519,0.9012118,0.9456595,1.041144
114,0.14691713,0.37633157,0.7118128,0.94977456,1.0900136,1.1736768,1.1906968,1.1904993
115,-1.4567164,-1.0686269,-0.90425736,-0.7163928,0.95044076,0.99183875,0.8242956,0.89453727
116,0.32523307,0.5229762,0.516272,0.9732073,1.6956124,1.3236938,1.2622389,1.236971
117,-0.013887737,0.13534282,0.31577688,0.66838473,0.92636913,1.0375965,0.8792015,0.9903571
118,-0.14555763,-0.012704137,0.43022346,0.480356,1.0893147,1.1336937,1.2302967,1.181101
119,-1.499787,-1.2726862,-1.0964599,-0.6439373,0.8234923,0.8387739,0.79990226,0.7818621
120,-0.51189774,-0.16110091,0.0056381044,0.416874,1.0780462,1.161413,1.0998923,1.0968786
121,-1.4026079,-1.2408677,-0.97624993,-0.76294386,0.87956476,0.94073904,0.8864598,0.9093052
122,-0.4042379,-0.0024171975,0.04913983,0.549539,1.2156761,1.0773786,1.0864378,1.1468964
123,-0.71419567,-0.36087996,-0.08998448,0.021763118,1.1725129,1.0001634,1.0894957,1.1478087
124,-1.1052934,-0.7902461,-0.5337602,-0.21613035,0.8432654,0.73230785,0.7476781,0.8347896
125,-2.5720468,-2.3603854,-2.0658247,-1.8492572,0.94636524,0.9808401,0.96671283,1.0968785
126,-0.72011524,-0.108842865,-0.08594446,-0.0033899583,0.99409544,1.0600884,1.1164615,1.0007101
127,-1.1590247,-0.8999082,-0.7252045,-0.37703243,0.77056265,0.74602157,0.7070774,0.7601314
128,-0.166413,0.016643234,0.19302234,0.35441136,1.012038,0.9569669,1.0644956,1.0692164
129,-1.7866244,-1.507938,-1.3779777,-1.0756528,0.90495634,0.86862177,0.8135304,0.9032932
130,-1.0155387,-0.7107674,-0.6153904,-0.2424008,0.8837316,0.9279749,0.93511945,0.9141678
131,-0.5444159,-0.21775916,0.29490426,0.46839592,1.0628217,0.9961779,1.3856097,1.0223622
132,-1.2487555,-1.0099386,-0.64866966,-0.3194801,0.9040787,0.98629946,0.8889216,1.0657027
133,-1.3254496,-1.2138102,-0.85294116,-0.6159836,0.8655832,0.74905175,0.8258973,0.7887985
134,-1.4466555,-1.0927259,-1.0033726,-0.7388991,0.7921109,0.7968144,0.7534317,0.8156639
135,-2.7872999,-2.4258943,-2.162898,-1.8648143,0.93189865,0.99502784,1.1259508,1.0342468
136,-1.2361484,-0.9043859,-0.52335024,-0.3669334,1.0727556,1.0177554,1.0378911,1.0835577
137,-1.7807226,-1.4541053,-1.2464638,-1.0285484,1.1536217,1.1079657,1.0849944,1.1537257
138,-2.0155852,-1.6541528,-1.5558271,-1.355654,0.90985066,0.8765199,0.7935824,0.785885
139,-1.4481733,-1.3303138,-1.1270051,-0.7105906,0.8892579,0.8330107,0.93803877,0.9336748
140,-1.3863934,-0.99500585,-0.76530546,-0.5063809,1.0515523,1.0538952,1.0924482,1.1913055
141,-1.6736858,-1.5071714,-1.3351684,-0.98032147,0.93773836,0.9387404,0.85012025,0.9647972
142,-1.9399694,-1.6073645,-1.2964009,-1.1018189,0.95466334,0.922033,1.017564,0.9458901
143,0.951803,1.3247437,1.479606,1.800491,0.7984039,0.77382326,0.7806332,0.81518203
144,-0.8176218,-0.6738633,-0.4683262,-0.17898758,1.126838,1.4319268,1.1319153,1.2513218
145,-2.3269894,-2.0988624,-1.8946524,-1.7355288,1.3524771,1.1448728,1.2262083,1.2278265
146,-2.4628456,-2.1655142,-1.9613839,-1.6162406,0.8308455,0.8315859,0.7758186,0.85322064
147,-1.5183808,-1.2034558,-0.88805246,-0.7263546,1.1775349,1.2252666,1.2781284,1.2899516
148,-2.0586677,-1.6170045,-1.4603566,-1.1240033,0.9229743,0.8168851,0.9410403,0.9424727
149,-1.2242694,-0.95302373,-0.7302988,-0.2936266,1.0752631,1.0291915,1.0068119,1.0926815
150,-0.83478576,-0.65774256,-0.5539066,-0.093471,1.1784443,1.0051248,0.9845715,1.1083888
151,-2.3570268,-2.1854942,-1.7678022,-1.6480154,0.87943316,0.83352566,1.0698026,0.9039549
152,-1.4313704,-1.2054127,-1.0435002,-0.5912394,1.0580703,0.939649,1.0069996,1.0823462
153,-1.4374833,-1.1559086,-1.1263905,-0.66777354,1.0733862,0.99696976,1.0385102,1.040349
154,-2.200771,-1.8973485,-1.8220352,-1.7346507,1.2807145,1.2782768,1.1040782,1.2385728
155,-0.8736016,-0.40971255,-0.25749886,-0.2190332,0.9887179,1.0703877,0.980438,1.0692041
156,-1.5615273,-1.3976876,-1.1888208,-0.958533,1.0429819,1.0535085,1.0432411,1.1438653
157,-1.9605374,-1.6886983,-1.5687726,-1.3209114,0.97723866,1.0405265,1.0865828,1.1137929
158,-1.1292661,-0.895604,-0.60379887,-0.4093418,1.0637131,0.97681963,0.99513465,0.9669051
159,-2.3859837,-1.9118314,-1.6009415,-1.4110783,1.0003238,0.94639933,1.0427153,1.1136495
160,-1.1328862,-0.3782169,-0.22676344,0.064591974,1.2220434,1.166054,1.1696005,1.3776934
161,-0.8071542,-0.17969987,-0.017708477,0.21844439,0.9935119,0.94484365,0.9886603,1.043039
162,-1.6427083,-1.1771985,-1.0229226,-1.0182054,1.0363016,1.0627971,1.396658,0.9920141
163,-3.0641303,-2.687446,-2.5272179,-2.0481944,0.9764657,0.90410024,0.8411154,0.82729214
164,-1.8980737,-1.3882339,-1.2613589,-1.0101568,0.79305255,0.83560145,0.7723322,0.8411241
165,-2.0037763,-1.7215879,-1.5380402,-1.2752167,0.79017574,0.81371653,0.8409036,0.88445085
166,-1.4499074,-1.0133067,-0.8003877,-0.57583374,1.0316681,1.0562682,1.0207834,1.0444055
167,-1.9266621,-1.409298,-1.3457718,-0.9394336,0.88715494,0.95369565,0.970107,0.9777461
168,-2.8558142,-2.4425895,-2.3662908,-2.1147797,0.9244486,0.8422933,0.78737605,0.8567236
169,-1.1982046,-0.9250632,-0.7286685,-0.14073157,1.104153,1.0878391,1.2269944,1.2279795
170,-1.0163211,-0.5745726,-0.45523596,0.0051721376,1.0528442,1.0511411,1.0465555,1.0771791
171,-1.9734373,-1.8034023,-1.6103567,-1.1272846,1.0397762,0.9583609,0.94766134,1.0606184
172,-2.649074,-2.28391,-2.1319683,-1.821023,1.0753586,1.0751866,1.0328715,1.0316167
173,-2.421346,-2.1938956,-2.2184815,-2.0520885,1.3061389,1.2305351,1.1766312,1.1672878
174,-0.99085873,-0.516485,-0.42706826,-0.1323461,1.3294505,1.1998184,1.0910147,1.1592386
175,-2.2204034,-1.8957311,-1.7425226,-1.4745934,0.9084924,0.92571825,0.86001825,0.86834157
176,-1.5804988,-1.2171326,-0.8705143,-0.7067216,0.99096596,0.8828349,1.0186459,1.056185
177,-1.9338275,-1.4849777,-1.3304956,-1.1951659,1.0326216,1.0317446,1.1250225,1.1379254
178,-1.825458,-1.3267325,-1.2775067,-0.9212595,1.0234932,0.9968477,1.0095422,1.0041391
179,-1.5091908,-1.2725357,-0.9676443,-0.7144208,1.1936824,1.1009411,1.1146932,1.0596052
180,-3.4161458,-2.7816591,-2.5810657,-2.4988031,1.0874484,0.9065179,0.94384634,0.93308866
181,-2.0103307,-1.5205431,-1.3514931,-1.2006209,0.97408926,1.0653908,1.1018761,0.9635511
182,-1.8955408,-1.4975157,-1.0609928,-0.749068,0.9647712,0.9828865,1.0016398,1.0620121
183,-1.3524895,-1.0113293,-0.9237181,-0.55868655,1.0125045,1.0641593,1.0230454,0.92754704
184,-2.4304774,-1.9638981,-1.6676184,-1.380614,0.8479331,0.9364584,0.8502303,0.8861749
185,-2.5453885,-2.1699681,-1.8487973,-1.5341784,0.79119515,0.76199967,0.7669646,0.9557598
186,-2.5579922,-2.3070283,-2.1680946,-1.8256971,0.9220881,0.9872971,0.9071404,1.1322628
187,-2.1532533,-1.8911136,-1.5626205,-1.2292061,1.0010927,0.9035905,1.0089289,1.0588379
188,-1.8611424,-1.5535016,-1.2700806,-1.0075202,1.0278698,0.8588292,0.9680335,0.98006344
189,-2.9468079,-2.5006926,-2.2881854,-2.148044,0.7866339,0.83514804,0.7931149,0.8162936
